Audi	production	2024881
Biscuter Pegasin	production	1957
Renault Nepta	production	2006
Citroën Bijou	production	1959
Citroën Bijou	production	207
Honda Zest	production	2006
Honda Capa	production	1998
Daytona Sportscar	production	2001
Triumph Italia	production	1959
Triumph Italia	production	329
VAZ-2101	production	1970
VAZ-2103	production	1972
Mitsubishi Maven	production	2005
Mitsubishi Pajero Junior	production	1995
Mitsubishi Pajero iO	production	1998
Mitsubishi Pajero iO	production	2002
Suzuki APV	production	2004
Vixen	production	1986
P.K	production	2000
P.K	production	2005
Plymouth X2S	production	1989
Willys Jeep Station Wagon	production	1946
Toyota Land Cruiser	production	1984
Leyland Leopard	production	1959
Tatra 613	production	1974
Tatra 700	production	April 1996–July 1999
Mitsubishi RVR	production	1991
Mitsubishi RVR	production	2010
Mitsubishi RVR	production	1997
Ferrari 250 TR 61 Spyder Fantuzzi	production	1960
BMW N53	production	2007
Holden Caprice	production	2006
Holden Caprice	production	2013
Chrysler Centura	production	March 1975–1978
Holden Commodore	production	1978
Holden Commodore	production	1980
Toyota Publica	production	1961
Toyota Publica	production	Jun 1961–1966
Toyota Publica	production	1966
Toyota Publica	production	April 1969 – 1978
Lotus 20	production	1961
Audi Q3	production	2011
Ford Landau	production	1971
Simca Alvorada	production	1963
Simca Profissional	production	1965
Peugeot 202	production	1938
Peugeot 202	production	1945
Peugeot 202	production	104126
Mitsubishi Toppo	production	1990
Simca Esplanada	production	1966
Volkswagen Polo Mk4	production	2001
Volkswagen Polo Mk4	production	2010
Volkswagen Polo Mk3	production	1994
Volkswagen Polo Mk3	production	1996
Volkswagen Polo Mk2	production	1981
Volkswagen Polo Mk1	production	1975
Volkswagen Polo Mk1	production	1979
Kia Cee'd	production	2006
Evante	production	1983
Gas-au-lec	production	1905
Kent's Pacemaker	production	1900
UAZ-469	production	1971
Volkswagen Crafter	production	2006
Maserati Tipo 151	production	1962
Maserati Mistral	production	1963
Maserati Tipo 154	production	1965
Renault Koleos	production	2007
Renault Koleos	production	2016
Douglas	production	9
Douglas	production	10.5
Maserati 5000 GT	production	1959
Maserati 5000 GT	production	33
Volkswagen Polo Playa	production	1996
Maserati Mexico	production	1966
Alfa Romeo Scighera	production	1997
Isuzu D-Max	production	2002
Isuzu D-Max	production	2004
Isuzu D-Max	production	2011
Isuzu D-Max	production	2013
Smart Crosstown	production	2005
Mercury Monterey	production	1952
Shelter	production	1956
Shelter	production	7
Armstrong Siddeley Whitley 18	production	1949
Armstrong Siddeley Whitley 18	production	4321
Fiat 8V	production	1952
Mercury Commuter	production	1957
Honda Quint	production	1980
Amilcar C4	production	1922
Amilcar CC	production	1922
Amilcar CGS	production	1923
Amilcar CGSS	production	1926
Maserati Indy	production	1969
Maserati Barchetta	production	1991
AC Propulsion eBox	production	2007
Jeep FJ	production	1961
Holden Commodore	production	1981
Holden Commodore	production	1988
Austin Apache	production	1971
Maserati Tipo 61	production	1959
Maserati Tipo 61	production	16
RPO ZR2	production	1994
La Jamais Contente	production	1899
Toyota Auris	production	2006
Toyota Auris	production	October 2006–2012
Toyota Auris	production	August 2012 – present
Jeep DJ	production	1955
John Goss Special	production	1975
Fiat Linea	production	2007
Citroën Type C	production	1922
Allis-Chalmers Model B	production	1938
Lancia Appia	production	1953
Roewe 750	production	2006
Nissan Rogue	production	2007
Citroën 7U	production	1935
5 by Pininfarina	production	2006
5 by Pininfarina	production	1
Isuzu Fargo	production	1980
Isuzu Fargo	production	1995
Chrysler Executive	production	1983
Palatov D1	production	spring 2011
Neoplan Jumbocruiser	production	1975
Zastava 750	production	1955-10-18
Subaru Stella	production	2006
Triumph Brewing	production	~2450 U.S. barrels
MG SA	production	1936
Ascari A10	production	2006
DKW F102	production	1963
DKW F102	production	53053
Holden Special	production	1953
MG WA	production	1938
Hino Dutro	production	1999
AMC straight-4 engine	production	1984
Ford Falcon Cobra	production	1978
Toyota F engine	production	1955
Toyota F engine	production	9
Toyota F engine	production	1975
Toyota F engine	production	1985
Bond 875	production	1965
Bond 875	production	3431
Rolls-Royce Twenty	production	1922
Rolls-Royce Twenty	production	2940
Holden Commodore	production	1986
MG VA	production	1937
MG KN	production	1933
Optare Versa	production	2007
Suzuki Cervo	production	1977.1
Suzuki Cervo	production	6.1982
Suzuki Cervo	production	2.1988
Suzuki Cervo	production	7.199
Hino Ranger	production	1969
Jaguar XKSS	production	1957
Jaguar XKSS	production	2016
Maserati Sebring	production	1962
Maserati Sebring	production	593
Maserati 6CM	production	1936
Dacia 1300	production	1969
Fiat 2B	production	1912
Fiat 2B	production	22518
Fiat 10 HP	production	1901
Honda Mobilio	production	2001
Honda Mobilio	production	2014
Fiat 60 HP	production	1903
Fiat 60 HP	production	86
Fiat 6 HP	production	1900
Fiat 6 HP	production	20
Fiat 520	production	1921
Fiat 520	production	1927
Nissan Lafesta	production	2004
Nissan Lafesta	production	2011
Lotus 19	production	1960
Holden Caprice	production	--03-07
Maserati Karif	production	1988
Maserati Karif	production	222
Mercedes-Benz Cito	production	1999
AmphiCoach GTS-1	production	2006
LDV Convoy	production	1984
LDV Convoy	production	1989
LDV Convoy	production	1996
Toyota Corolla Verso	production	1997
Toyota Corolla Verso	production	2001
Toyota Corolla Verso	production	2004
Audi Rosemeyer	production	2000
Škoda 110 R	production	1970
Škoda 110 R	production	56902
Toyota Sprinter Marino	production	May 1992 – 1998
Bristol 403	production	1953
Bristol 403	production	287
Bristol 401	production	1948
Bristol 401	production	1949
Bristol 401	production	611
Bristol 401	production	23
Chrysler Drifter	production	1977
Segesa	production	390.47
Maserati 8C	production	19322
Chery Tiggo	production	2005
Mustang	production	before 1947 - 1965
Kaiser Darrin	production	1954
Bristol 404 and 405	production	1953
Bristol 404 and 405	production	52
Bristol 404 and 405	production	308
Bristol 406	production	1958
Bristol 406	production	174
Mitsubishi HSR	production	1987
Škoda Garde	production	1981
Škoda 440	production	1955
Al Araba 1	production	2003
Holden Commodore	production	1991
Formula Palmer Audi	production	1998
Pontiac G8	production	--12-18
Ford F-4EAT transmission	production	1990
Matra 530	production	1967
Jaguar XF	production	2007
Jaguar XF	production	2015
Rinspeed Veleno	production	1993
Rinspeed Mono Ego	production	1997
BMW X6	production	--12-03
BMW X6	production	2014
Nissan R89C	production	1989
Peugeot 306	production	2846000
Peugeot 306	production	1993
Peugeot 306	production	1997
Peugeot 306	production	1999
Nissan Terrano II	production	1993
Morgan Plus 8	production	1968
Morgan Plus 8	production	2012
Thornbridge Brewery	production	30000
Audi A1	production	2010
101)	production	1954
Lotus 21	production	1961
Suzuki Carry	production	1961
Suzuki Carry	production	1965
Suzuki Carry	production	1966
Suzuki Carry	production	1969
Suzuki Carry	production	1972
Suzuki Carry	production	1976
Suzuki Carry	production	1979
Suzuki Carry	production	1983
Suzuki Carry	production	1985
Suzuki Carry	production	1991
Suzuki Carry	production	1986
Suzuki Carry	production	1993
Suzuki Carry	production	1999
Suzuki Carry	production	2001
Suzuki Carry	production	2003
Suzuki Carry	production	1984
Nissan Crew	production	1993
Nissan P engine	production	1959
Mercedes-Benz M273 engine	production	2006
Nissan Livina	production	2006
Nissan Livina	production	2013
Ford Falcon	production	September 2002 – October 2005
Nash Statesman	production	1950
Nash Statesman	production	1952
Mitsubishi PX33	production	1934
Staver	production	1907
Singer Bantam	production	1936
Volkswagen Golf Mk2	production	6300000
Volkswagen Golf Mk2	production	1983
Volkswagen Golf Mk3	production	4800000
Volkswagen Golf Mk3	production	1991
Volkswagen Golf Mk3	production	Cabrio: 1993-2002
Volkswagen Golf Mk1	production	6800000
Volkswagen Golf Mk1	production	1974
Volkswagen Golf Mk1	production	1976
Volkswagen Golf Mk1	production	1979
Volkswagen Golf Mk4	production	1997
Volkswagen Golf Mk5	production	2004
Leyland Tiger	production	1981
Dacia SupeRNova	production	2000
Kotayk Brewery	production	500000.0
Volkswagen Type 147 Kleinlieferwagen	production	1964
Navistar DT engine	production	1984
Cummins M Series engine	production	1994
Dacia Nova	production	1995
Wartburg 353	production	1966
Russian River Brewing Company	production	1500
Volvo B6	production	1991
Astor Place Theatre	production	Blue Man Group
Bristol 407	production	1961
Bristol 407	production	88
Bristol 409	production	1965
Bristol 409	production	74
Bristol 410	production	1968
Bristol 410	production	82
Lotus-Ford Twin Cam	production	1962
Marcos TSO	production	2004
MCW Metrocab	production	1987
Ford Falcon	production	October 2005 – February 2008
Ford Falcon	production	October 2005 – June 2010
GM %22old-look%22 transit bus	production	1940
Rambler Six and V8	production	1956
Lotus Elise GT1	production	1
Scion xD	production	2007
Mitsubishi Savrin	production	2001
Buckingham	production	1913
Buckingham	production	1920
Chevrolet 210	production	1953
Chevrolet 210	production	1955
Wright Cadet	production	2000
Dennis Arrow	production	1995
Dennis Lance	production	1991
AC Frua	production	1965
AC Frua	production	81
Lincoln MKR	production	2007
Bryncelyn Brewery	production	Approximately 200 brewer's barrels per year at capacity
Chevrolet Camaro	production	March 2009–November 2015
Nissan R391	production	1999
Chevrolet Camaro	production	1993
Chevrolet Chevelle Laguna	production	1972
Scania SBA111	production	1975
Mitsubishi Nessie	production	2005
Volkswagen Type 14A	production	June 1949-1953
MG N-type	production	1934
Formula LGB Swift	production	2004
Formula LGB Hyundai	production	2007
Formula Rolon	production	2006
Chevrolet Camaro	production	--10-12
Studebaker E-series truck	production	1955
Holden Commodore	production	1997
Volvo FH	production	1993
Chevrolet Camaro	production	1970
Ford Falcon	production	September 1998 – September 2002
Holden Commodore	production	July 1993 – April 1995
Holden Commodore	production	1995
Holden Commodore	production	2000
Chevrolet Volt	production	December 2010 – present
Dennis Javelin	production	1986
Austin de Luxe	production	1974
Bristol 411	production	1969
Bristol 411	production	287
Bristol 412	production	1975
Bristol 412	production	no production figures published
Bedford OB	production	1939
Ferrari 212 Export	production	1951
Ferrari 212 Export	production	28
Nissan Bevel	production	2007
Leyland Lynx	production	1986
Bond Equipe	production	1963
Bond Equipe	production	4389
Squire Car Manufacturing Company	production	1935
ZIL-4102	production	3
Ford Cargo	production	1981
BMW Nazca C2	production	1992
TX4	production	2007
Mitsubishi Z platform	production	2003
Mazda Nagare	production	2006
Kia Soul	production	2008
Kia Soul	production	2013
Oldsmobile O4	production	2001
GMT360	production	2002
Standard Vanguard	production	1947
Standard Vanguard	production	174799
Standard Vanguard	production	1953
Standard Vanguard	production	81074
Standard Vanguard	production	1955
Standard Vanguard	production	37194
Standard Vanguard	production	1958
Standard Vanguard	production	26267
Standard Vanguard	production	1960
Standard Vanguard	production	9953
Jaguar Mark V	production	1948
Jaguar Mark V	production	10466
Porsche 914-6 GT	production	1970
Rover 8	production	1904
Rover 8	production	1919
Rover 8	production	17700
TVR Tamora	production	2002
Mitsubishi RPM 7000	production	2001
Quasar	production	1975
Mitsubishi SUP	production	2001
Holden SSX	production	2002
Changhe Ideal	production	2003
Audi F103	production	September 1965 – July 1972
Audi F103	production	416852
Audi F103	production	Sedan/Saloon: 389,346
Audi F103	production	Variant : 27,506
Sharp's Brewery	production	> 100,000 barrels
Full-size Ford	production	1908
Ginetta F400	production	2007
Ginetta F400	production	2010
SsangYong Actyon	production	2005
SsangYong Actyon	production	2006
Suzuki MR Wagon	production	2001
Suzuki MR Wagon	production	2006
Suzuki MR Wagon	production	2011
Jensen GT	production	1975
Kia Kue	production	2007
Chevrolet Camaro	production	1966
Volvo FM	production	1998
Tatra 813	production	1967
Tatra 148	production	1972
Holsman Automobile Company	production	1901
Holden Commodore	production	1984
TXII	production	2002
Triumph Dolomite	production	1934
Triumph Dolomite	production	3
Triumph Dolomite	production	1937
Toyota GZ engine	production	1997
Subaru Legacy	production	1989
Volvo B10L	production	1993
Isuzu Faster	production	1972
Isuzu Faster	production	1980
Isuzu Faster	production	1988
Alfa Romeo 8C Competizione	production	2007
Alfa Romeo 8C Competizione	production	2008
Alfa Romeo Giulietta	production	November 1977–1985
Ford Focus	production	September 2007–December 2010
GM HydroGen3	production	2001
Flxible New Look bus	production	1960
DAF LF	production	2001
DAF CF	production	1992
DAF XF	production	1997
Scania 4-series	production	1995
GM 6T40 transmission	production	2008
Ford Taurus X	production	2004
Tarpan Honker	production	1988
Mercedes-Benz 5G-Tronic transmission	production	1990
Toyota Celica GT-Four	production	October 1986 - June 1999
Toyota Celica GT-Four	production	October 1986 - August 1989
Toyota Celica GT-Four	production	September 1989 - September 1993
Toyota Celica GT-Four	production	February 1994 - June 1999
Daihatsu Mira Gino	production	1999
Daihatsu Mira Gino	production	2004
Lotus 22	production	1962
Daimler DR450	production	1961
Daimler DR450	production	864
Daimler DR450	production	2044
Daimler DR450	production	1180
Wye Valley Brewery	production	80
Rover 6	production	1905
Lada 110	production	Russia:
Lada 110	production	1995
Lada 110	production	1997
Lada 110	production	1999
Lada 110	production	Egypt:
Lada 110	production	2005
Lada 110	production	1998
Triumph Mayflower	production	1949
Triumph Mayflower	production	35000
Ford Falcon	production	October 1996 – August 1998
Ford Falcon	production	August 1994 – October 1996
Ford Falcon	production	August 1993 – August 1994
Suzuki Lapin	production	2002
Alfa Romeo Giulia TZ	production	1963
Nissan GT-R	production	2007
Chrysler Pacifica	production	1999
Maserati GranTurismo	production	2007
Diatto Ottovù Zagato	production	2008
